Chr	Start	Gene	Region	Reference.Repeat.Length	Median.Repeat.Length	Minimum.Repeat.Length	Maximum.Repeat.Length	SD	Variance	Cohort.Polymorphism
22	31742129	PATZ1	UTR5	4	5	5	31	2.72594784487466	7.43079165297681	0.0357798165137615
22	31742189	PATZ1	UTR5	7	8	2	34	1.72726175318054	2.9834331640003	0.0128440366972477
22	31742224	PATZ1	UTR5	4	5	5	41	2.17044498127758	4.71083141675302	0.0220183486238532
22	31885656	EIF4ENIF1	intronic	5	6	6	38	3.20396268256958	10.2653768712985	0.0559633027522936
22	32302243	DEPDC5	exonic	4	5	5	5	0	0	0
22	32340318	C22orf24	intronic	6	7	7	42	3.93138993555521	15.4558268253848	0.0532110091743119
22	32572147	C22orf42->RFPL2	intergenic	5	6	5	20	0.582844174601982	0.339707331867465	0.0256880733944954
22	34316742	LARGE1	upstream	6	7	7	37	1.56328897486516	2.44387241893497	0.0779816513761468
22	35695707	TOM1	intronic	3	4	4	11	0.212023886485384	0.044954128440367	0.000917431192660551
22	37099285	CACNG2->LOC105373021	upstream	8	10	2	36	1.87477689818221	3.51478841795773	0.686238532110092
22	37603094	SSTR3	exonic	3	4	4	29	0.867537487463358	0.752621292154236	0.0018348623853211
22	37721037	CYTH4->NONE	intergenic	3	4	4	4	0	0	0
22	38142147	TRIOBP	intronic	6	7	7	31	2.78326802607347	7.74658090496289	0.0504587155963303
22	38142320	TRIOBP	exonic	7	8	5	30	1.12654585693221	1.26910556777112	0.0119266055045872
22	38221297	GALR3	exonic	4	5	5	10	0.160180351762024	0.0256577450906058	0.0036697247706422
22	38240095	ANKRD54	exonic	4	5	5	24	0.819988943245021	0.672381867044086	0.00275229357798165
22	38301927	MICALL1	upstream	6	7	7	46	2.54021264146454	6.45268026385624	0.0174311926605505
22	38379676	SOX10	exonic	4	5	5	38	1.42884019991638	2.04158431689708	0.00825688073394495
22	38379802	SOX10	UTR5	8	9	1	31	0.947433469976748	0.897630180032182	0.00825688073394495
22	38453186	PICK1	upstream	3	4	4	4	0	0	0
22	38484897	BAIAP2L2	exonic	5	6	6	6	0	0	0
22	38668982	TMEM184B	UTR5	5	6	6	10	0.151378865589798	0.022915560947254	0.0018348623853211
22	38713288	CSNK1E	UTR5	8	9	8	47	5.99553923867604	35.9464907625041	0.120183486238532
22	38713353	CSNK1E	UTR5	9	15	3	52	7.07158748506839	50.0073495589759	0.991743119266055
22	38713502	CSNK1E->LOC400927-CSNK1E	intronic	4	5	5	39	3.04026843465207	9.24323215474175	0.0321100917431193
22	39102162	GTPBP1	intronic	4	5	5	5	0	0	0
22	39240007	NPTXR	UTR5	7	8	1	40	1.31790585692538	1.73687584771822	0.0220183486238532
22	39853076	MGAT3	upstream	3	4	4	36	1.26565678383369	1.60188709446424	0.0100917431192661
22	39853423	MGAT3	UTR5	6	8	2	42	1.19142358022389	1.4194901475135	0.485321100917431
22	39853514	MGAT3	UTR5	8	9	9	30	1.34464080865701	1.80805890430578	0.0119266055045872
22	39953579	RPS19BP1->CACNA1I	intergenic	3	4	4	41	1.65887683434869	2.75187235153874	0.0073394495412844
22	40058100	CACNA1I	exonic	3	4	4	4	0	0	0
22	40082150	CACNA1I	exonic	5	6	6	41	3.45361387533781	11.9274487999259	0.0394495412844037
22	40390844	FAM83F	upstream	5	6	5	13	0.295036344248629	0.0870464444275954	0.0036697247706422
22	40932330	MKL1	intronic	3	5	4	31	7.18733349595776	51.6577627821164	0.964220183486239
22	41488239	EP300->MIR1281	upstream	3	4	4	16	0.516642431989876	0.266919402532413	0.00642201834862385
22	41488451	EP300->MIR1281	upstream	4	5	5	36	2.34121458896752	5.48128575159434	0.0174311926605505
22	42372795	SEPT3	upstream	9	9	9	47	1.72796395457529	2.98585942831147	0.026605504587156
22	43045349	CYB5R3	UTR5	6	7	3	28	1.07201693543254	1.14922030985417	0.0256880733944954
22	43583102	TTLL12	UTR5	7	10	1	43	5.28121961412624	27.8912806126317	0.919266055045872
22	43808131	MPPED1	UTR5	5	5	5	25	1.68400789658654	2.83588259576583	0.0247706422018349
22	44258263	SULT4A1	UTR5	9	10	10	26	1.00224430339762	1.00449364369298	0.0165137614678899
22	44319778	PNPLA3	UTR5	4	5	5	27	1.30783649832445	1.71043630634957	0.0100917431192661
22	44727760	KIAA1644->LINC01656	intergenic	8	9	2	42	4.97889125560564	24.7893581351463	0.126605504587156
22	44727812	KIAA1644->LINC01656	intergenic	10	11	4	39	2.61689162008881	6.84812175129106	0.310091743119266
22	45064651	PRR5	UTR5	7	8	8	32	1.26990068319332	1.61264774517485	0.0321100917431193
22	45182353	PRR5-ARHGAP8	exonic	3	4	4	29	0.903123776538587	0.81563255574932	0.00275229357798165
22	45405757	PHF21B	UTR5	5	6	5	37	2.33652176466398	5.45933395674847	0.0229357798165138
22	45636629	KIAA0930	UTR5	5	6	1	32	2.66115195437336	7.08172972426517	0.485321100917431
22	45636717	KIAA0930	upstream	7	13	8	49	5.01131902174188	25.113318337672	0.965137614678899
22	45636777	KIAA0930	upstream	4	5	1	45	5.13207841201329	26.3382288270528	0.130275229357798
22	46067801	ATXN10	UTR5	4	5	5	26	1.19774804632427	1.43460038247361	0.0146788990825688
22	46315115	ATXN10->WNT7B	intergenic	7	8	7	24	0.745248609195112	0.555395489507249	0.136697247706422
22	46372813	WNT7B	UTR5	6	7	7	29	0.798956046257885	0.638330763852032	0.00458715596330275
22	46468429	PRR34-AS1->MIRLET7BHG	intergenic	5	6	6	12	0.181734759844615	0.0330275229357798	0.000917431192660551
22	46546462	PPARA	upstream	6	7	2	37	2.00412881208553	4.01653229543138	0.0339449541284404
22	46933008	CELSR1	exonic	4	5	5	14	0.364563039432444	0.132906209720221	0.0018348623853211
22	46933048	CELSR1	exonic	5	6	5	46	3.44159238951739	11.844558175584	0.026605504587156
22	46933343	CELSR1	upstream	5	6	4	45	4.49249670948073	20.1825266846952	0.0495412844036697
22	46973021	CELSR1->GRAMD4	intergenic	5	6	6	30	1.10727993845228	1.22606886209889	0.00917431192660551
22	46973294	CELSR1->GRAMD4	intergenic	6	13	7	37	2.3589847515517	5.56480905805343	0.701834862385321
22	48885282	FAM19A5	UTR5	6	7	2	20	0.716538803238961	0.513427856547123	0.00825688073394495
22	48971682	FAM19A5	intronic	7	8	1	46	3.74941730027142	14.0581300915746	0.0587155963302752
22	50181295	BRD1	exonic	4	5	5	5	0	0	0
22	50221009	BRD1	intronic	7	8	5	50	3.73440498268752	13.9457805747214	0.115596330275229
22	50221074	BRD1	intronic	4	5	5	34	1.92063751164825	3.68884845115037	0.0302752293577982
22	50329988	CRELD2->PIM3	intergenic	5	6	6	36	1.63020210664753	2.65755890851804	0.00917431192660551
22	50354305	PIM3	UTR5	3	4	4	16	0.437576889634944	0.191473534342592	0.00275229357798165
22	50355032	PIM3	intronic	5	6	6	29	0.983593863072339	0.967456887473568	0.00642201834862385
22	50528473	MOV10L1	UTR5	5	6	6	14	1.29589599314574	1.67934642505118	0.23394495412844
22	50608750	PANX2	upstream	5	6	6	44	7.47106870478916	55.8168675916799	0.198165137614679
22	50708807	MAPK11	UTR5	8	9	3	29	0.762902595690157	0.582020370510779	0.0532110091743119
22	50781749	PPP6R2	UTR5	4	5	5	36	2.97466082169939	8.84860700415329	0.0357798165137615
22	50913395	SBF1	UTR5	9	9	5	15	0.648593704732077	0.420673793818081	0.298165137614679
22	50985360	ODF3B->KLHDC7B	intergenic	3	4	4	17	0.537773740951195	0.289200596456643	0.0036697247706422
22	51042974	MAPK8IP2	exonic	4	5	1	18	1.00489698274568	1.00981794593137	0.0119266055045872
22	51112857	SHANK3	upstream	8	9	3	46	5.27210802623049	27.795123040244	0.164220183486239
22	51158777	SHANK3	exonic	5	6	6	44	2.68910696742532	7.23129628225541	0.0394495412844037
3	105831605	CBLB->LINC00882	intergenic	3	4	3	24	0.639806939844033	0.409352920272587	0.00466417910447761
3	107150387	LINC01990	ncRNA	4	5	5	37	1.23341184971994	1.52130479102956	0.00825688073394495
3	107242066	BBX	intronic	9	10	6	42	1.37494798712387	1.89048196729598	0.126605504587156
3	10749627	ATP2B2-IT2->LINC00606	intergenic	9	10	2	40	5.34861176262565	28.6076477872975	0.0917431192660551
3	107809776	CD47	UTR5	4	5	5	46	2.93990319713116	8.64303080850203	0.0220183486238532
3	107809808	CD47	UTR5	4	5	5	37	1.84296906953986	3.39653499128061	0.0220183486238532
3	110790635	NECTIN3	UTR5	4	5	5	33	1.7128041672745	2.93369811543289	0.0100917431192661
3	112930481	BOC	UTR5	6	7	6	22	0.685598822338326	0.4700457451917	0.490825688073394
3	113415246	USF3	UTR5	6	6	3	26	0.900195568230029	0.810352061060985	0.00642201834862385
3	119812888	GSK3B	UTR5	6	7	7	32	0.891869596970423	0.795431378000185	0.0137614678899083
3	119813232	GSK3B	UTR5	7	8	4	45	3.95251221407594	15.6223528024195	0.036697247706422
3	119813765	GSK3B	upstream	3	4	4	16	0.36346951968923	0.132110091743119	0.000917431192660551
3	12046126	SYN2	exonic	5	6	5	39	2.64595349829981	7.00106991516499	0.0302752293577982
3	120627220	STXBP5L	intronic	6	7	7	12	0.176542875709795	0.031167386963884	0.0018348623853211
3	120627626	STXBP5L	UTR5	5	6	6	47	3.67996334579124	13.5421302263671	0.0623853211009174
3	122514132	DIRC2	exonic	5	6	6	13	0.358974143732211	0.128862435868274	0.0055045871559633
3	122745804	SEMA5B	intronic	3	4	3	4	0.500175620584104	0.250175651426694	0.492660550458716
3	123166980	ADCY5	exonic	4	5	5	23	1.38845939054609	1.92781947919563	0.0201834862385321
3	123167855	ADCY5	upstream	3	4	4	34	1.30213325213281	1.69555100630997	0.0073394495412844
3	123752042	ROPN1->KALRN	intergenic	9	10	1	35	1.76326669651939	3.1091094430544	0.0275229357798165
3	125239052	SNX4	UTR5	3	4	4	31	0.87483845979138	0.765342330730154	0.00275229357798165
3	126702065	CHCHD6->PLXNA1	intergenic	4	5	1	41	3.33433957567219	11.1178204058938	0.0623853211009174
3	127347982	PODXL2	upstream	5	6	3	21	0.822840145526005	0.677065905089258	0.0055045871559633
3	127542071	MGLL	UTR5	5	6	6	34	1.16783282091729	1.36383349761165	0.0073394495412844
3	127872336	EEFSEC->RUVBL1	UTR5	4	5	5	35	1.4619241074195	2.13722209585429	0.00825688073394495
3	128205878	GATA2	UTR5	4	5	5	20	0.529628627129384	0.280506482674956	0.0018348623853211
3	128444991	RAB7A	UTR5	5	6	6	8	0.0605782532815383	0.0036697247706422	0.000917431192660551
3	128445047	RAB7A	UTR5	5	6	6	15	0.339550779916797	0.115294732142105	0.00458715596330275
3	128721009	EFCC1	exonic	5	6	6	23	0.935039275837829	0.874298447359331	0.0055045871559633
3	129324110	PLXND1	intronic	17	18	11	48	4.75020997674071	22.564494823127	0.214678899082569
3	129325429	PLXND1	exonic	3	4	4	44	2.10110190004252	4.41462919436231	0.00825688073394495
3	129325835	PLXND1	upstream	5	6	6	30	1.40051903528984	1.9614535682092	0.018348623853211
3	129612500	TMCC1->TMCC1-AS1	upstream	6	7	7	25	2.58228971066147	6.66822014978812	0.0944954128440367
3	13324530	IQSEC1->NUP210	intergenic	4	5	5	37	1.54879087346516	2.39875316972898	0.0128440366972477
3	133748883	SLCO2A1	UTR5	7	8	5	31	1.25824263596667	1.58317453096436	0.0192660550458716
3	133969353	RYK	exonic	4	5	4	14	0.574405447410636	0.329941618015013	0.455045871559633
3	133969414	RYK	exonic	5	6	6	20	0.982335709317743	0.964983445800794	0.0146788990825688
3	133969498	RYK	UTR5	6	7	7	41	2.29390668995233	5.26200790220807	0.0256880733944954
3	133969656	RYK	upstream	5	6	5	6	0.45766237417728	0.209454848737584	0.701834862385321
3	135685345	PPP2R3A	intronic	4	5	5	10	0.151445633203846	0.0229357798165138	0.000917431192660551
3	135914545	MSL2	UTR5	3	4	4	34	1.61635357608027	2.61259888290747	0.00825688073394495
3	135914865	MSL2	upstream	3	4	4	31	2.02494635662201	4.10040774719674	0.0165137614678899
3	136470536	STAG1	intronic	3	4	4	39	2.48468167357796	6.17364301901416	0.0137614678899083
3	136471008	STAG1	intronic	6	7	7	35	2.24695872559888	5.04882351454495	0.0247706422018349
3	136538080	SLC35G2	UTR5	3	4	4	4	0	0	0
3	136581084	NCK1	UTR5	4	5	5	11	0.181734759844615	0.0330275229357798	0.000917431192660551
3	138327930	FAIM	UTR5	4	5	5	32	1.21400638778852	1.47381150959133	0.0055045871559633
3	138553549	PIK3CB->LINC01391	intergenic	4	5	5	30	1.65280203794202	2.7317545766253	0.0137614678899083
3	138553850	PIK3CB->LINC01391	intergenic	8	9	8	40	0.971840486034333	0.944473930295448	0.0036697247706422
3	138665121	FOXL2	exonic	5	6	1	39	2.58503146595336	6.682387679969	0.0165137614678899
3	140770239	SPSB4	UTR5	11	12	3	38	1.79011442380028	3.20450965029781	0.0220183486238532
3	140770743	SPSB4	UTR5	3	4	4	43	3.52049721504032	12.3939006411066	0.0275229357798165
3	141205928	RASA2	exonic	9	10	10	40	2.51084605249779	6.30434789934373	0.0211009174311927
3	141497219	GRK7	exonic	3	4	4	4	0	0	0
3	141595882	ATP1B3	intronic	4	5	5	24	0.806438652069066	0.650343299550973	0.0036697247706422
3	142682464	PAQR9->PAQR9-AS1	upstream	5	6	1	23	0.774552076275935	0.599930918863363	0.0073394495412844
3	142682542	PAQR9->PAQR9-AS1	upstream	4	5	5	32	0.931498472607473	0.867689404470055	0.0055045871559633
3	142838694	CHST2	UTR5	7	8	7	39	1.85128242341175	3.42724661123327	0.0211009174311927
3	142838914	CHST2	UTR5	4	5	5	33	1.5671771368385	2.45604417822933	0.0110091743119266
3	147108620	ZIC4	intronic	5	6	6	6	0	0	0
3	147108741	ZIC4	exonic	5	6	6	6	0	0	0
3	148705454	CPA3->GYG1	intergenic	3	4	4	4	0	0	0
3	149688693	PFN2	UTR5	11	12	5	44	4.14839814477699	17.2092071675892	0.101834862385321
3	149768515	LOC646903->LOC105374313	intergenic	5	6	6	6	0	0	0
3	14988943	FGD5-AS1	ncRNA	3	4	4	31	1.02880109336438	1.05843168970775	0.0110091743119266
3	14989120	FGD5-AS1	ncRNA	5	6	6	38	2.83251442511933	8.02313796850911	0.0348623853211009
3	14989534	FGD5-AS1	ncRNA	4	5	5	18	0.570576456925093	0.325557493197193	0.0055045871559633
3	150126038	TSC22D2	upstream	14	15	9	52	1.27373829602587	1.62240924676287	0.501834862385321
3	150126094	TSC22D2	upstream	3	4	4	27	0.971066936079661	0.942970994347141	0.0155963302752294
3	150126310	TSC22D2	UTR5	3	4	4	34	2.28559530119105	5.22394588082661	0.0201834862385321
3	150126682	TSC22D2	UTR5	5	6	6	37	2.69791897904028	7.27876681746573	0.0293577981651376
3	150127962	TSC22D2	exonic	3	4	4	7	0.0908673799223074	0.00825688073394495	0.000917431192660551
3	150264183	SERP1	UTR5	5	6	6	6	0	0	0
3	150480449	SIAH2	exonic	4	5	5	34	1.04222767767417	1.08623853211009	0.0036697247706422
3	152878511	P2RY1->RAP2B	intergenic	3	4	4	16	0.36346951968923	0.132110091743119	0.000917431192660551
3	152880284	RAP2B	UTR5	5	6	4	31	0.86844740273384	0.754200891315153	0.00642201834862385
3	153840191	ARHGEF26	exonic	5	6	6	39	1.00674677070654	1.01353906032805	0.0018348623853211
3	154042078	DHX36	exonic	4	5	5	38	3.39112387684301	11.4997211480948	0.0752293577981651
3	156877366	CCNL1	intronic	5	6	6	6	0	0	0
3	15900949	ANKRD28	UTR5	7	8	6	47	7.39578433756473	54.6976259677678	0.192660550458716
3	15901088	ANKRD28	upstream	9	11	1	53	5.63676128048082	31.7730777331278	0.762385321100917
3	15901213	ANKRD28	upstream	6	7	7	43	4.36005832440083	19.010108592177	0.0779816513761468
3	159482560	IQCJ-SCHIP1->SCHIP1	exonic	5	6	6	14	0.355506373966868	0.126384781931071	0.00275229357798165
3	159943904	C3orf80	exonic	3	5	4	5	0.500188252780872	0.250188288219981	0.493577981651376
3	160118665	SMC4	exonic	4	5	5	5	0	0	0
3	160473806	PPM1L	upstream	4	5	5	20	0.525983039548349	0.27665815789252	0.0036697247706422
3	164914280	SLITRK3	intronic	6	7	7	13	0.181734759844615	0.0330275229357798	0.000917431192660551
3	16555214	RFTN1	UTR5	6	7	7	42	1.29472497164816	1.67631275220933	0.0073394495412844
3	16926426	PLCL2	upstream	3	4	4	38	2.65696306760282	7.05945274260537	0.0669724770642202
3	169380566	MECOM	intronic	4	5	5	20	0.730368261557945	0.533437797491175	0.00642201834862385
3	169487309	ACTRT3	UTR5	6	7	7	24	0.788009227670266	0.620958542893489	0.00275229357798165
3	170075275	SKIL	upstream	8	9	2	36	2.73844374495414	7.49907414427848	0.0477064220183486
3	170075524	SKIL	UTR5	7	8	8	43	3.90352233579628	15.2374866260604	0.0917431192660551
3	170075578	SKIL	intronic	5	6	6	45	3.13992289100402	9.85911576145104	0.0394495412844037
3	170626390	EIF5A2	UTR5	10	11	7	11	0.121156506563077	0.0146788990825688	0.000917431192660551
3	171757415	FNDC3B	UTR5	5	6	6	35	1.12494401059205	1.26549902696692	0.0055045871559633
3	171757444	FNDC3B	UTR5	4	5	5	38	1.17936023205194	1.3908905569456	0.00642201834862385
3	173113851	SPATA16->NLGN1	intergenic	7	8	8	13	0.151445633203846	0.0229357798165138	0.000917431192660551
3	176914977	TBL1XR1	UTR5	6	7	2	24	0.786959216146948	0.619304807878619	0.0073394495412844
3	176915352	TBL1XR1	upstream	8	9	9	36	2.7469840305967	7.54592126435329	0.073394495412844
3	176915482	TBL1XR1	upstream	4	5	1	37	4.34535999407031	18.8821534780667	0.243119266055046
3	17783803	TBC1D5	intronic	10	11	11	20	0.317481390118115	0.10079443307133	0.00275229357798165
3	178866321	PIK3CA	UTR5	5	6	6	29	1.13615473939443	1.29084759184843	0.0073394495412844
3	179041028	ZNF639	UTR5	3	4	4	22	0.673043653234743	0.452987759159569	0.0055045871559633
3	179370942	USP13	UTR5	4	5	5	25	1.01806498131557	1.03645630618108	0.00642201834862385
3	179754802	PEX5L	UTR5	6	7	7	32	0.772087858995271	0.596119662007902	0.0018348623853211
3	181430206	SOX2	exonic	3	4	4	10	0.181734759844615	0.0330275229357798	0.000917431192660551
3	182511420	ATP11B	UTR5	4	5	5	24	1.16746521923396	1.36297503812099	0.0155963302752294
3	182698330	DCUN1D1	UTR5	6	7	7	38	2.43463594193001	5.92745216973741	0.0330275229357798
3	183354661	KLHL24	intronic	4	5	5	17	0.467608601356207	0.218657804062308	0.00458715596330275
3	183873234	DVL3	upstream	7	8	8	34	1.24057817650146	1.53903421201169	0.0128440366972477
3	183882955	DVL3	exonic	4	5	5	17	0.36346951968923	0.132110091743119	0.000917431192660551
3	183977803	CAMK2N2	UTR3	4	5	5	33	2.83683624276065	8.04763986824037	0.0412844036697248
3	183979260	ECE2	intronic	7	8	7	36	2.30743327561441	5.32424832141263	0.513761467889908
3	184079249	CLCN2	exonic	5	6	6	18	0.625094495009022	0.390743127690584	0.00642201834862385
3	184097755	CHRD->THPO	upstream	3	4	4	40	2.10780943944634	4.4428606330191	0.0110091743119266
3	184280039	EPHB3	exonic	8	9	4	33	1.1494501772121	1.32123570989292	0.0128440366972477
3	18466832	SATB1	intronic	7	8	5	45	3.8144604146846	14.5501082551958	0.081651376146789
3	18486216	SATB1	UTR5	6	7	7	36	1.62501366550041	2.64066941306307	0.0211009174311927
3	18486781	SATB1-AS1	ncRNA	6	7	7	30	1.66190108983376	2.76191523239063	0.0220183486238532
3	184870735	C3orf70	UTR5	4	5	5	33	1.67890444801837	2.81872014557586	0.115596330275229
3	185304128	SENP2	UTR5	5	6	6	32	1.55475107581342	2.41725090774298	0.0119266055045872
3	185543878	IGF2BP2->TRA2B	intergenic	4	5	5	30	0.757228166019228	0.573394495412844	0.000917431192660551
3	187459431	BCL6	intronic	5	6	6	28	0.683218220943601	0.466787137429339	0.0018348623853211
3	187461591	BCL6	intronic	4	5	5	15	0.49496755577827	0.244992881273115	0.0100917431192661
3	187871976	LPP	intronic	14	16	11	40	1.16524054527137	1.35778552834433	0.669724770642202
3	192127780	FGF12	intronic	3	4	4	16	0.393630254443601	0.154944777213334	0.0018348623853211
3	193852073	LINC02028->HES1	intergenic	5	6	1	16	0.550800112046834	0.303380763430805	0.00917431192660551
3	193855724	HES1	exonic	4	5	5	30	0.772087858995271	0.596119662007902	0.0018348623853211
3	193859331	HES1->LINC02036	intergenic	7	17	3	25	4.47955012035784	20.066369280798	0.894495412844037
3	194014971	LINC02037->LINC00887	intergenic	4	5	5	15	0.450772965303832	0.20319626624881	0.0036697247706422
3	194207381	LINC00884	upstream	7	8	8	33	1.60471878105843	2.57512236628167	0.0192660550458716
3	194207532	LINC00884	upstream	3	4	4	30	1.14092440347836	1.30170849445245	0.00642201834862385
3	194304619	TMEM44-AS1	upstream	8	9	5	9	1.52759306647525	2.33354057674325	0.177064220183486
3	194354116	TMEM44	UTR5	4	5	5	36	1.07281232140014	1.15092627694796	0.0055045871559633
3	194407513	FAM43A	UTR5	5	6	6	31	0.882714378548974	0.779184674097101	0.0018348623853211
3	196159275	UBXN7-AS1	ncRNA	5	6	6	12	0.191433279586577	0.0366467005332727	0.00458715596330275
3	196295814	FBXO45	UTR5	6	7	7	36	1.84249543524569	3.39478942890119	0.0165137614678899
3	196295908	FBXO45	exonic	3	4	4	40	1.88844317872647	3.56621763927852	0.0110091743119266
3	196695708	PIGZ	UTR5	5	6	6	15	0.311724053711443	0.0971718856622943	0.0018348623853211
3	196696038	PIGZ	upstream	3	4	4	21	0.644162989194019	0.414945956647374	0.00275229357798165
3	196750992	MELTF	intronic	5	6	6	26	1.88401816215926	3.54952443534595	0.0385321100917431
3	19988755	RAB5A	UTR5	8	12	6	46	2.62053203472176	6.86718814500299	0.932110091743119
3	19988903	RAB5A	UTR5	8	9	9	18	0.478887635078886	0.229333367031449	0.00642201834862385
3	20081683	KAT2B	UTR5	7	8	8	38	2.36189210178392	5.57853430046925	0.202752293577982
3	20081740	KAT2B	UTR5	6	7	7	41	1.8616172150248	3.4656186552767	0.0302752293577982
3	20081916	KAT2B	UTR5	5	6	6	31	1.56892216256118	2.46151675217563	0.0238532110091743
3	23244622	UBE2E2->UBE2E2-AS1	upstream	3	4	4	14	0.302891266407691	0.0917431192660551	0.000917431192660551
3	23244725	UBE2E2->UBE2E2-AS1	upstream	7	8	8	41	3.24276965726581	10.5155550500838	0.0311926605504587
3	23987003	NR1D2	UTR5	5	7	6	40	2.56490969875129	6.57876176274842	0.55045871559633
3	23987436	NR1D2	intronic	4	5	5	42	4.64596718437135	21.5850110782554	0.0495412844036697
3	24536709	THRB-AS1	ncRNA	6	7	7	20	0.45903996080236	0.210717685613432	0.00275229357798165
3	24536792	THRB-AS1	ncRNA	4	6	6	36	1.69379344512283	2.86893623474107	0.0284403669724771
